ad_type,start_date,end_date,created_on,lon,lat,l2,l3,rooms,bedrooms,bathrooms,surface_total,surface_covered,currency,title,description,property_type,operation_type,price
Propiedad,2019-10-31,2019-12-23,2019-10-31,-58.3608780484,-34.621254852,Capital Federal,Puerto Madero,3.0,2.0,3.0,123.0,116.0,USD,Tres ambientes en Art Maria!!! 2 suite toilette cochera propia,"El precio no incluye cochera. (opcional U$S 40.000) Piso Alto a la venta. Con excelente Vista al rio, al dique y ala Ciudad .  Incluye terminaciones Equipos A.A BRB y Pisos colocados de madera.Divino para mudarse YA! cochera muy comoda. Torre Full Amenities.Es segunda escrituraSUM, PISCINA CLIMATIZADA, SPA, SOLARIUM TERRAZA, GYM, ETC.- SEG 24 HS. GRAN HALL.",Departamento,Venta,580007.0
Propiedad,2020-02-14,2020-08-27,2020-02-14,-58.3609723,-34.6123355,Capital Federal,Puerto Madero,2.0,1.0,2.0,90.0,83.0,USD,ALVEAR TOWER • OPORTUNIDAD: REVENTA EXCLUSIVA,"Departamento en venta de 1 Dormitorio en Suite con vestidor. Piso muy alto. El precio incluye 1 Cochera en sector VIP + 1 Baulera.<br>La torre ofrece una vista panorámica privilegiada de Buenos Aires.<br><br>Descripción de la unidad<br>•3,30 de altura libre en todos los ambientes para mayor sensación de amplitud.<br>•Piso ingenieril de Patagonia Flooring:  Fenólico + 5 mm de Roble Americano -  Se puede pulir hasta 2 veces. En caso de que una pieza se arruine, se reemplaza por otra de la misma partida sin necesidad de cambiar todo el piso.<br>•Perfilería Italiana<br>. Dekton en Cocinas - A diferencia del silestone, el DEKTON es 0% absorbente no quedan manchas. Dekton es cuarzo compactado <br>•Mármol importado de primera calidad en toilette y mastersuite - <br>•Griferías y sanitarios importados de Alemania. Numero 1 en el mundo: Losa Sanitaria DURAVIT y griferías Hansgroe<br>•Campanas en la cocina especialmente diseñadas con tiraje industrial para evitar el traspaso de aromas entre ambientes<br>•2 Ascensores principales y 4 de Servicio (2 son camilleros)<br>•Piso radiante en todo el departamento regulable por ambiente<br>•Aire acondicionado frío calor sistema VRV regulable por ambiente<br>•Baños compartimentados: Sector de ducha y bañera, sector de sanitarios, sector de bachas separadas <br>•Ambientes Insonorizados<br><br>Superficies de la Residencia<br>•Cubierta: 83.5 m2<br>•Semi cubierta: 6.5 m2<br>•Total: 90 m2<br><br>Características de la torre<br>• Rooftop en Piso 54<br>• Salón de fiestas (120 personas)<br>• Business center<br>• Spa &amp;health center<br>• Piscina In-Out<br>• Piscina exterior semiolimpica<br>• Piscina para niños<br>• Wellness gym<br>• Micro cine<br>• Cancha de Tenis<br>• Hair Studio<br>• Cavas privadas (opcional)<br>• Kids playroom<br>• Sala para adolescentes con juegos de video<br>• Plaza de juegos al aire libre<br>• Sala para ensayos musicales<br>• Taller de hobbies<br><br>Servicios<br>•	Recepción y conserjería<br>•	Room Service<br>•	Sala para baño de Mascotas<br>•	Car wash<br>•	Kids Playroom<br>•	Teens Playroom con Juegos de Video y Simulador de Ski<br>•	Bar &amp;amp; Restaurant<br>•	Plaza de juegos al aire libre<br>•	Sala para ensayos Musicales<br>•	Taller de Hobbies<br>•	Mono ambientes para mucamas y choferes (opcional)<br>•	Servicio de mantenimiento de guardia<br>•	Cocheras de Cortesía<br>•	Área de llegada para vehículos<br>•	Sala de Correspondencia<br><br><br>Le Bleu Negocios Inmobiliarios<br>Virrey Olaguer y Feliú 2623 C.A.B.A.<br>Tel:  / Whatsapp 15-<br> PROP LAP2361086<br><br>Nº Matrícula 5691 Colegio San Isidro <br>CUCICBA 397",Departamento,Venta,875000.0
Propiedad,2020-02-14,2020-08-27,2020-02-14,-58.3609723,-34.6123355,Capital Federal,Puerto Madero,2.0,1.0,2.0,90.0,83.0,USD,ALVEAR TOWER • OPORTUNIDAD: REVENTA EXCLUSIVA,"Departamento en venta de 1 Dormitorio en Suite con vestidor. Piso muy alto. El precio incluye 1 Cochera en sector VIP + 1 Baulera.<br><br>Descripción de la unidad<br>•3,30 de altura libre en todos los ambientes para mayor sensación de amplitud.<br>•Piso ingenieril de Patagonia Flooring:  Fenólico + 5 mm de Roble Americano -  Se puede pulir hasta 2 veces. En caso de que una pieza se arruine, se reemplaza por otra de la misma partida sin necesidad de cambiar todo el piso.<br>•Perfilería Italiana<br>. Dekton en Cocinas - A diferencia del silestone, el DEKTON es 0% absorbente no quedan manchas. Dekton es cuarzo compactado <br>•Mármol importado de primera calidad en toilette y mastersuite - <br>•Griferías y sanitarios importados de Alemania. Numero 1 en el mundo: Losa Sanitaria DURAVIT y griferías Hansgroe<br>•Campanas en la cocina especialmente diseñadas con tiraje industrial para evitar el traspaso de aromas entre ambientes<br>•2 Ascensores principales y 4 de Servicio (2 son camilleros)<br>•Piso radiante en todo el departamento regulable por ambiente<br>•Aire acondicionado frío calor sistema VRV regulable por ambiente<br>•Baños compartimentados: Sector de ducha y bañera, sector de sanitarios, sector de bachas separadas <br>•Ambientes Insonorizados<br><br>Superficies de la Residencia<br>•Cubierta: 83.5 m2<br>•Semi cubierta: 6.5 m2<br>•Total: 90 m2<br><br>Características de la torre<br>• Rooftop en Piso 54<br>• Salón de fiestas (120 personas)<br>• Business center<br>• Spa &amp;health center<br>• Piscina In-Out<br>• Piscina exterior semiolimpica<br>• Piscina para niños<br>• Wellness gym<br>• Micro cine<br>• Cancha de Tenis<br>• Hair Studio<br>• Cavas privadas (opcional)<br>• Kids playroom<br>• Sala para adolescentes con juegos de video<br>• Plaza de juegos al aire libre<br>• Sala para ensayos musicales<br>• Taller de hobbies<br><br>Servicios<br>•	Recepción y conserjería<br>•	Room Service<br>•	Sala para baño de Mascotas<br>•	Car wash<br>•	Kids Playroom<br>•	Teens Playroom con Juegos de Video y Simulador de Ski<br>•	Bar &amp;amp; Restaurant<br>•	Plaza de juegos al aire libre<br>•	Sala para ensayos Musicales<br>•	Taller de Hobbies<br>•	Mono ambientes para mucamas y choferes (opcional)<br>•	Servicio de mantenimiento de guardia<br>•	Cocheras de Cortesía<br>•	Área de llegada para vehículos<br>•	Sala de Correspondencia<br><br><br>Le Bleu Negocios Inmobiliarios<br>Virrey Olaguer y Feliú 2623 C.A.B.A.<br>Tel:  / Whatsapp 15-<br> PROP LAP2361164<br><br>Nº Matrícula 5691 Colegio San Isidro <br>CUCICBA 397",Departamento,Venta,885000.0
Propiedad,2020-02-14,2020-09-23,2020-02-14,-58.36326218,-34.61075211,Capital Federal,Puerto Madero,2.0,1.0,3.0,205.0,95.0,USD,Olga Cosettini  1100 7°  - U$D 540.000 - Departamento en Venta,"EXCELENTE DTO DE 3 AMB CON 2 DORMITORIOS EN SUITE MAS UN TOILETTE , GRAN RECEPCION CON SALIDA A UN HERMOSO BALCON ATERRAZADO,  EL DORMITORIO PRINCIPAL CUENTA CON VESTIDOR, LA COCINA ES ALARGADA CON DOBLE BACHA, DONDE EN UN EXTREMO  PUEDEN COMER 4 PERSONAS , 2 ENTRADAS , BAULERA Y COCHERA FIJA . EDIFICIO DE CATEGORIA , BAIRES MADERO  Información Adicional: Tipo de balcón: TerrazaTipo de piso: ParquetMonto de las expensas: 13000Agua calienteAgua caliente centralAire acondicionado individualAscensorAscensores de servicioAscensores principalesLosa radianteMuebles de cocinaABLCalefacciónRefrigeraciónRentasAscensorGimnasioSaunaTermotanqueCaracterísticas y servicios del edificio: Cantidad de cocheras: 1Tipo de frente: LadrilloSeguridadVigilancia",Departamento,Venta,540000.0
Propiedad,2020-02-14,2020-08-27,2020-02-14,-58.3609723,-34.6123355,Capital Federal,Puerto Madero,3.0,2.0,2.0,214.0,202.0,USD,ALVEAR TOWER • OPORTUNIDAD: REVENTA EXCLUSIVA,"Departamento en venta de 2 amplias suites, (originalmente de 3 suites), con una modificación innovadora, otorgándole a la Master Suite un vestidor de dimensiones generosas. 3 Cocheras y 3 bauleras<br>La torre ofrece una vista panorámica privilegiada de Buenos Aires.<br><br>Descripción de la unidad<br>•3,30 de altura libre en todos los ambientes para mayor sensación de amplitud.<br>•Piso ingenieril de Patagonia Flooring:  Fenólico + 5 mm de Roble Americano -  Se puede pulir hasta 2 veces. En caso de que una pieza se arruine, se reemplaza por otra de la misma partida sin necesidad de cambiar todo el piso.<br>•Perfilería Italiana<br>. Dekton en Cocinas - A diferencia del silestone, el DEKTON es 0% absorbente no quedan manchas. Dekton es cuarzo compactado <br>•Mármol importado de primera calidad en toilette y mastersuite - <br>•Griferías y sanitarios importados de Alemania. Numero 1 en el mundo: Losa Sanitaria DURAVIT y griferías Hansgroe<br>•Campanas en la cocina especialmente diseñadas con tiraje industrial para evitar el traspaso de aromas entre ambientes<br>•2 Ascensores principales y 4 de Servicio (2 son camilleros)<br>•Piso radiante en todo el departamento regulable por ambiente<br>•Aire acondicionado frío calor sistema VRV regulable por ambiente<br>•Baños compartimentados: Sector de ducha y bañera, sector de sanitarios, sector de bachas separadas <br>•Ambientes Insonorizados<br><br>Superficies de la Residencia<br>•Cubierta: 202.5 m2<br>•Semi cubierta: 12 m2<br>•Total: 214.5 m2<br><br>Características de la torre<br>• Rooftop en Piso 54<br>• Salón de fiestas (120 personas)<br>• Business center<br>• Spa &amp;health center<br>• Piscina In-Out<br>• Piscina exterior semiolimpica<br>• Piscina para niños<br>• Wellness gym<br>• Micro cine<br>• Cancha de Tenis<br>• Hair Studio<br>• Cavas privadas (opcional)<br>• Kids playroom<br>• Sala para adolescentes con juegos de video<br>• Plaza de juegos al aire libre<br>• Sala para ensayos musicales<br>• Taller de hobbies<br><br>Servicios<br>•	Recepción y conserjería<br>•	Room Service<br>•	Sala para baño de Mascotas<br>•	Car wash<br>•	Kids Playroom<br>•	Teens Playroom con Juegos de Video y Simulador de Ski<br>•	Bar &amp;amp; Restaurant<br>•	Plaza de juegos al aire libre<br>•	Sala para ensayos Musicales<br>•	Taller de Hobbies<br>•	Mono ambientes para mucamas y choferes (opcional)<br>•	Servicio de mantenimiento de guardia<br>•	Cocheras de Cortesía<br>•	Área de llegada para vehículos<br>•	Sala de Correspondencia<br><br><br>Le Bleu Negocios Inmobiliarios<br>Virrey Olaguer y Feliú 2623 C.A.B.A.<br>Tel:  / Whatsapp 15-<br> PROP LAP2361171<br><br>Nº Matrícula 5691 Colegio San Isidro <br>CUCICBA 397",Departamento,Venta,2490000.0
Propiedad,2020-02-14,2020-12-31,2020-02-14,-58.3629024,-34.6103054,Capital Federal,Puerto Madero,3.0,2.0,2.0,105.0,95.0,USD,3 Ambientes en Puerto Madero,"EXCELENTE DEPARTAMENTO EN VENTA DE 3AMBIENTES CON COCHERA.<br>EXCELENTE DTO DE 3 AMB CON 2 DORMITORIOS EN SUITE MAS UN TOILETTE , GRAN RECEPCION CON SALIDA A  BALCON ATERRAZADO, EL DORMITORIO PRINCIPAL CUENTA CON VESTIDOR, LA COCINA ES ALARGADA CON DOBLE BACHA , 2 ENTRADAS , BAULERA Y COCHERA FIJA . EDIFICIO DE CATEGORIA , BAYRES MADERO : Parquet, Agua caliente central, Aire acondicionado individual,  Ascensores de servicio, Ascensores principales, Losa radiante, Muebles de cocina,  Gimnasio Sauna Termotanque , Seguridad Vigilancia. Excelente distribución de ambientes, ventanales Doble Vidrio, palier semiprivado y entrada de servicio. Cocina Integrada al living con comedor diario y lavadero. Toilette de recepción. Gran suite principal con vestidor y segunda suite con placard. Pisos de madera en todo el departamento. Equipos LG tipo Split en todos los ambientes. <br><br>CONSULTENOS!!<br><br>SITUAR<br> Manso 1626-Puerto Madero<br><br>Nota Importante: Toda la información y medidas provistas son aproximadas y deberán ratificarse con la documentación pertinente y no compromete contractualmente a nuestra empresa. Fotografías no vinculantes ni contractuales.<br><br>Situar, tu lugar en el mundo<br> Manso 1626, Puerto Madero, CABA <br>Telefono  +54 11 <br>E-mail <br>Instagram @situarpropiedades<br>Matricula CPI 4.518 - Matricula CMCPSI 6.129",Departamento,Venta,540000.0
Propiedad,2019-07-13,2019-07-15,2019-07-13,-58.3608683,-34.6178654,Capital Federal,Puerto Madero,1.0,1.0,1.0,36.0,36.0,USD,1 Ambiente en ZenCity Puerto Madero. Con Cochera,"Exclusivo monoambiente en Zen City, Puerto Madero. Cuenta con una gran vista hacia el parque y piscinas, cocina incorporada y baño completo. El valor incluye una Cochera Fija Cubierta y tres Bauleras.AMENITIES: Plaza central para uso privado de 8.500m2SolariumHealth ClubBar Chill OutJardines y cascadas de aguaHidromasajesSum para 200 personasGimnasioVestuarios con hidromasajes y saunasPiscina climatizada y de nataciónMinimarket/Bar exteriorPiscina para niñosJuegos para niñosBusiness Center Seguridad 24hs. ",Departamento,Venta,280000.0
Propiedad,2019-07-13,2020-12-31,2019-07-13,-58.363794,-34.6082457,Capital Federal,Puerto Madero,3.0,1.0,2.0,102.0,93.0,USD,Departamento en venta en Puerto Madero calle Cosetini Dacal Bienes Raices,"Departamento de  tres ambientes, dos en suite, dormitorio principal con vestidor, toilette, comedor diario,  balcón amplio, se vende totalmente equipado y amoblado con muy buen gusto, cochera fija y baulera.<br><br><br>------------------------<br>Dacal Bienes Raíces<br><br>",Departamento,Venta,600000.0
Propiedad,2019-07-13,2019-07-15,2019-07-13,-58.3617797,-34.6212995,Capital Federal,Puerto Madero,1.0,1.0,1.0,48.0,48.0,USD,Venta Departamento Monoambiente 48m2 Vista Panorámica Puerto Madero,"Impecable Departamento de un ambiente en el Complejo Art María, muy luminoso, vista panorámica. El departamento con una superficie de 48m2 se encuentra en un piso alto, posee cocina integrada y baño completo.Edificio con Portería y Seguridad las 24hs, ,monitoreo por cámaras en todo el predio.Art María es uno de los complejos de usos mixtos de gran envergadura que se han estado realizando en los últimos años en el área del Dique 1 de Puerto Madero.Entre los amenities destaca el gym con vestuarios, sauna y el SUM, todo ello ubicado en el último nivel y con vistas panorámicas de la ciudad.El complejo está conformado por dos torres de 22 pisos unidas por un Sky Roof, donde se ubica la piscina climatizada y el solarium.Expensas: $8.300Las medidas informadas son de carácter orientativo e informadas por el propietario. Las definitivas surgirán del título correspondiente. Matriculado Responsable Clara García Mat 4582",Departamento,Venta,290000.0
Propiedad,2019-07-13,2019-07-15,2019-07-13,-58.363626133905434,-34.61310268652179,Capital Federal,Puerto Madero,3.0,2.0,2.0,117.0,117.0,USD,Excelente departamento en La Porteña ,LA PORTEÑA RESIDENCES.Excelente departamento en distinguido edifico de Faena. Palier semiprivado. Hall de entrada. Gran living comedor con salida a balcón y muy buena vista. Cocina integrada con muebles de acero y madera. Dormitorio principal en suite con lujoso baño compartimentado. Segundo dormitorio o escritorio con baño completo (también puede funcionar como toilette de recepción). Pisos de madera hidrolaqueados en impecable estado. El departamento cuenta con calefacción y aire acondicionado central. Cochera. Amenities: Excelente piscina en el último piso con área cercada por vidrio. Gimnasio. Seguridad las 24 hs.  Consultar visita.-Matrícula CUCICBA N° 6289 Matrícula CMCPSI Nº 4805,Departamento,Venta,720000.0
Propiedad,2020-02-21,2020-07-15,2020-02-21,-58.3620561,-34.6177194,Capital Federal,Puerto Madero,2.0,1.0,2.0,90.0,80.0,USD,LUMIERE 2AMB.90Mts DUPLEX VISTA  DIQUE TOTAL y PARA SIEMPRE-PUERTO MADERO,"DUPLEX DE 90 M2, UBICADO EN EL COMPLEJO LUMIERE PUERTO MADERO. EL MISMO CONSTA: <br>PRIMER PISO: DE AMPLIO LIVING-COMEDOR, COCINA, TERRAZA DE GRANDES DIMENSIONES Y TOILETTE<br>SEGUNDO PISO: DORMITORIO CON VESTIDOR Y BAÑO COMPLETO. TODOS LOS AMBIENTES TIENEN VISTA AL DIQUE. PARA SIEMPRE!!!!!<br> MUY LUMINOSO. EXCELENTE ESTADO DE MANTENIMIENTO.<br><br>POSIBILIDAD DE CONVERTIRLO EN 3 AMBIENTES CERRANDO LA DOBLE ALTURA DE LA COCINA( HAY UNIDADES CON ËSTA REFORMA).<br><br>EN EL COMPLEJO LUMIERE PUERTO MADERO, ENCONTRAMOS LOS SIGUIENTES AMENITIES: PILETA EXTERIOR CLIMATIZADA, SOLÁRIUM, PARRILLA, SALÓN DE USOS MÚLTIPLES, GIMNASIO, MICROCINE, ESPACIOS DE RECREACION Y JUEGOS PARA NIÑOS, LAUNDRY Y SEGURIDAD 24 HORAS, ENTRE OTROS.",Departamento,Venta,370000.0
Propiedad,2020-02-21,2020-02-22,2020-02-21,-58.3642063,-34.6045656,Capital Federal,Puerto Madero,2.0,1.0,1.0,108.0,100.0,USD,Espectacular Depto en Madero Center!!!!,"Excelente departamento en Madero Center.Super luminoso y silencioso.  Vistas al pulmon del edificio. Suite principal de muy generosas dimensiones, con cómodo vestidor y baño en suite, con hídro-masajes, Toilette de recepción, amplio Living comedor  con comunicación a balcón terraza, cocina, lavadero y comedor diario. Palier privado,  entrada de servicio con ascensor para mudanzas. Calefacción central, individual, por losa radiante; todos los servicios (gas natural). A.A. central, individual, pisos parquet madera en toda la propiedad. El departamento esta en excelente estado de conservación. Amenities:  salón de fiestas, salón de usos múltiples, ambos con entrada independiente a nivel calle, para invitados (Av. Juana Manso), gran gimnasio, piscina cubierta semi-olímpica,  piscina descubierta, c/ solarium, salón de peluquería, micro cine, salón de jóvenes, salón de niños/ guardería, cocheras de cortesía, laundry, bar, sala de masajes, spa, vigilancia 24 hs. ",Departamento,Venta,650000.0
